review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R10216,P1396,Books,S284,U11663,2,Bad experience — delivery is subpar and delivery was late. Will buy again.,5,True,1,2022-03-13,36,74,13,negative
R10217,P1321,Grocery,S223,U11129,4,Loved it — delivery exceeded my expectations.,4,False,0,2021-10-14,64,45,7,positive
R10218,P1385,Clothing,S316,U6008,3,Decent product for the price. price is acceptable.,3,True,4,2022-07-22,108,50,8,neutral
R10219,P1330,Grocery,S269,U5690,4,Five stars. Great size and fast delivery.,3,False,0,2021-02-24,79,41,7,positive
R10220,P1434,Sports,S349,U11939,1,Bad experience — battery is subpar and delivery was late.,4,True,0,2021-04-22,43,57,10,negative
R10221,P1401,Toys,S338,U11502,4,Loved it — size exceeded my expectations.,5,True,1,2021-01-25,21,41,7,positive
R10222,P1184,Grocery,S344,U7592,5,Loved it — delivery exceeded my expectations.,2,True,1,2023-08-23,128,45,7,positive
R10223,P1488,Grocery,S275,U11310,4,"EXCELLENT PRODUCT, GREAT PACKAGING, HIGHLY RECOMMEND!",5,False,0,2023-03-27,110,53,6,positive
R10224,P1259,Beauty,S268,U7346,3,Neither good nor bad; performance could be better.,5,True,0,2021-11-09,67,50,8,neutral
R10225,P1142,Beauty,S323,U5684,4,"Excellent product, great battery, highly recommend!",7,True,0,2023-03-12,81,51,6,positive
R10226,P1300,Home & Kitchen,S332,U10196,3,Neither good nor bad; packaging could be better.,3,True,0,2021-06-26,72,48,8,neutral
R10227,P1473,Books,S258,U8559,3,NEITHER GOOD NOR BAD; PACKAGING COULD BE BETTER.,5,True,4,2021-12-26,47,48,8,neutral
R10228,P1061,Beauty,S203,U5103,4,"Excellent product, great delivery, highly recommend!",1,False,2,2022-06-15,116,52,6,positive
R10229,P1085,Toys,S345,U8046,5,Good value for money. delivery is top notch.,2,True,22,2023-05-30,69,44,8,positive
R10230,P1139,Toys,S247,U9291,1,Stopped working after a few days. Terrible packaging.,2,True,9,2023-01-08,63,53,8,negative
R10231,P1028,Home & Kitchen,S321,U9092,4,Very satisfied with the price and performance. Works as expected.,2,True,0,2021-08-25,73,65,10,positive
R10232,P1116,Toys,S303,U11068,5,"Excellent product, great performance, highly recommend! Will buy again.",2,True,0,2021-11-04,111,71,9,positive
R10233,P1091,Books,S246,U5289,5,Loved it — performance exceeded my expectations.,1,True,0,2021-06-09,95,48,7,positive
R10234,P1292,Sports,S303,U8054,5,FIVE STARS. GREAT PACKAGING AND FAST DELIVERY.,2,True,1,2021-04-05,87,46,7,positive
R10235,P1488,Grocery,S275,U8284,3,Neither good nor bad; packaging could be better.,1,True,0,2023-07-25,64,48,8,neutral
R10236,P1004,Beauty,S254,U8022,5,Good value for money. size is top notch.,2,True,0,2024-04-26,61,40,8,positive
R10237,P1497,Clothing,S328,U9041,4,Five stars. Great size and fast delivery.,9,True,0,2024-01-15,80,41,7,positive
R10238,P1177,Sports,S302,U10209,4,Good value for money. quality is top notch. Customer support helped.,1,True,0,2023-12-22,66,68,11,positive
R10239,P1121,Electronics,S321,U8439,3,It's okay. The warranty is average.,2,True,1,2022-04-20,63,35,6,neutral
R10240,P1459,Clothing,S297,U11926,5,Loved it — performance exceeded my expectations.,6,True,0,2021-07-15,94,48,7,positive
R10241,P1258,Home & Kitchen,S205,U6093,4,"EXCELLENT PRODUCT, GREAT MATERIAL, HIGHLY RECOMMEND!",3,True,0,2022-08-21,97,52,6,positive
R10242,P1133,Books,S259,U11970,3,Neither good nor bad; fit could be better.,6,True,0,2021-06-02,50,42,8,neutral
R10243,P1483,Grocery,S208,U6660,5,Five stars. Great delivery and fast delivery. Will buy again.,3,True,0,2024-01-03,97,61,10,positive
R10244,P1183,Electronics,S238,U11310,5,Loved it — size exceeded my expectations.,2,True,1,2024-11-06,100,41,7,positive
R10245,P1155,Beauty,S232,U11769,4,"Excellent product, great price, highly recommend!",5,True,7,2022-12-30,101,49,6,positive
R10246,P1202,Home & Kitchen,S253,U9206,2,Stopped working after a few days. Terrible quality.,5,False,1,2024-02-13,51,51,8,negative
R10247,P1383,Grocery,S225,U9506,1,Very disappointed. Poor size and arrived damaged.,5,True,0,2022-04-01,55,49,7,negative
R10248,P1066,Beauty,S292,U6623,5,Good value for money. material is top notch.,4,True,0,2021-06-03,88,44,8,positive
R10249,P1011,Home & Kitchen,S264,U5528,3,Decent product for the price. size is acceptable.,4,False,5,2022-11-11,52,49,8,neutral
R10250,P1062,Clothing,S307,U5349,5,"Excellent product, great warranty, highly recommend!",3,True,2,2021-03-02,101,52,6,positive
R10251,P1195,Books,S313,U10596,3,It's okay. The material is average.,5,True,0,2021-11-01,79,35,6,neutral
R10252,P1017,Beauty,S289,U10030,3,Decent product for the price. price is acceptable.,8,True,1,2021-05-05,32,50,8,neutral
R10253,P1044,Electronics,S296,U7291,5,Very satisfied with the material and performance. Works as expected.,3,True,0,2024-01-19,32,68,10,positive
R10254,P1406,Beauty,S258,U5159,4,Good value for money. material is top notch.,5,True,4,2022-10-21,85,44,8,positive
R10255,P1198,Books,S278,U7215,3,It's okay. The delivery is average.,3,True,0,2021-04-30,77,35,6,neutral
R10256,P1414,Books,S207,U8864,1,Stopped working after a few days. Terrible performance.,3,True,0,2024-09-07,48,55,8,negative
R10257,P1123,Books,S335,U7183,4,"Excellent product, great performance, highly recommend!",2,False,0,2023-03-07,82,55,6,positive
R10258,P1181,Electronics,S213,U11874,1,Bad experience — delivery is subpar and delivery was late.,4,True,4,2024-04-26,52,58,10,negative
R10259,P1014,Electronics,S204,U10762,5,Five stars. Great fit and fast delivery.,4,False,0,2023-10-06,100,40,7,positive
R10260,P1277,Clothing,S226,U7531,4,Loved it — delivery exceeded my expectations. Will buy again.,6,True,1,2021-01-02,93,61,10,positive
R10261,P1169,Books,S312,U10030,4,Very satisfied with the size and performance. Works as expected.,5,False,0,2021-05-02,22,64,10,positive
R10262,P1011,Home & Kitchen,S264,U6210,4,Very satisfied with the price and performance. Works as expected.,0,False,0,2023-02-05,44,65,10,positive
R10263,P1360,Grocery,S339,U10424,4,Five stars. Great material and fast delivery. Packaging was neat.,2,True,0,2023-06-14,60,65,10,positive
R10264,P1405,Toys,S273,U10236,3,Decent product for the price. warranty is acceptable.,0,False,0,2024-06-10,61,53,8,neutral
R10265,P1402,Sports,S209,U7923,4,Five stars. Great size and fast delivery.,3,True,1,2021-12-30,90,41,7,positive
R10266,P1373,Sports,S297,U5014,3,Neither good nor bad; price could be better.,5,True,0,2022-10-14,26,44,8,neutral
R10267,P1471,Electronics,S327,U11625,5,Very satisfied with the price and performance. Works as expected.,6,True,1,2021-06-09,73,65,10,positive
R10268,P1121,Electronics,S321,U7841,3,It's okay. The fit is average.,1,True,2,2022-11-19,34,30,6,neutral
R10269,P1228,Electronics,S339,U5093,3,IT'S OKAY. THE BATTERY IS AVERAGE.,2,True,0,2021-01-03,33,34,6,neutral
R10270,P1024,Toys,S205,U8161,3,Decent product for the price. warranty is acceptable.,5,False,2,2022-12-21,51,53,8,neutral
R10271,P1279,Toys,S284,U8074,1,Wrong size and bad packaging. packaging was the main issue.,3,True,0,2023-07-14,67,59,10,negative
R10272,P1037,Home & Kitchen,S241,U11547,4,Good value for money. quality is top notch. Packaging was neat.,5,True,2,2023-02-08,119,63,11,positive
R10273,P1082,Toys,S315,U10996,4,Five stars. Great packaging and fast delivery.,6,False,0,2023-09-16,50,46,7,positive
R10274,P1360,Grocery,S339,U5253,4,Very satisfied with the material and performance. Works as expected.,6,True,0,2022-01-25,55,68,10,positive
R10275,P1209,Grocery,S341,U10711,2,Stopped working after a few days. Terrible performance.,0,True,1,2024-01-31,62,55,8,negative
R10276,P1430,Home & Kitchen,S220,U9021,3,It's okay. The delivery is average.,1,True,0,2024-05-14,47,35,6,neutral
R10277,P1245,Beauty,S328,U6635,3,It's okay. The packaging is average.,3,True,0,2021-08-25,80,36,6,neutral
R10278,P1157,Home & Kitchen,S211,U11429,4,Loved it — material exceeded my expectations.,2,True,0,2022-01-14,93,45,7,positive
R10279,P1189,Beauty,S342,U8124,3,It's okay. The fit is average.,3,True,0,2022-07-05,110,30,6,neutral
R10280,P1288,Grocery,S280,U5504,3,Decent product for the price. delivery is acceptable.,3,True,1,2024-04-22,70,53,8,neutral
R10281,P1116,Toys,S303,U9535,4,Loved it — quality exceeded my expectations.,2,False,0,2023-08-31,108,44,7,positive
R10282,P1293,Clothing,S331,U6930,3,Neither good nor bad; warranty could be better. Will buy again.,4,False,0,2024-10-19,12,63,11,neutral
R10283,P1317,Clothing,S341,U6207,5,Loved it — packaging exceeded my expectations.,4,False,0,2021-09-16,105,46,7,positive
R10284,P1021,Clothing,S207,U8468,4,Loved it — packaging exceeded my expectations.,5,True,6,2022-10-17,75,46,7,positive
R10285,P1466,Grocery,S301,U10956,5,"Excellent product, great packaging, highly recommend!",3,True,0,2023-07-28,105,53,6,positive
R10286,P1469,Grocery,S344,U5101,4,Five stars. Great price and fast delivery.,4,True,3,2024-04-19,48,42,7,positive
R10287,P1298,Electronics,S213,U11212,4,"Excellent product, great packaging, highly recommend!",7,True,0,2022-12-06,142,53,6,positive
R10288,P1449,Toys,S276,U8366,4,Loved it — battery exceeded my expectations.,2,True,7,2023-04-06,117,44,7,positive
R10289,P1073,Toys,S337,U10064,5,Loved it — price exceeded my expectations. Packaging was neat.,5,False,0,2023-02-02,110,62,10,positive
R10290,P1010,Electronics,S307,U7767,4,Good value for money. battery is top notch.,2,True,0,2022-04-12,54,43,8,positive
R10291,P1068,Electronics,S239,U7461,5,Good value for money. warranty is top notch.,0,True,4,2022-03-09,88,44,8,positive
R10292,P1467,Electronics,S270,U11749,1,Wrong size and bad packaging. material was the main issue.,4,True,1,2021-11-22,36,58,10,negative
R10293,P1033,Sports,S265,U7548,4,Loved it — performance exceeded my expectations. Will buy again.,1,True,0,2021-04-29,94,64,10,positive
R10294,P1127,Toys,S284,U5270,5,"Excellent product, great warranty, highly recommend!",3,False,0,2023-11-01,110,52,6,positive
R10295,P1203,Beauty,S254,U10205,4,"Excellent product, great packaging, highly recommend!",1,False,0,2023-08-30,65,53,6,positive
R10296,P1300,Home & Kitchen,S332,U9516,3,Neither good nor bad; fit could be better.,5,True,0,2022-08-07,71,42,8,neutral
R10297,P1014,Electronics,S204,U8166,4,Very satisfied with the quality and performance. Works as expected.,2,True,7,2022-04-07,76,67,10,positive
R10298,P1346,Toys,S329,U6693,4,Loved it — battery exceeded my expectations.,2,True,2,2023-08-29,104,44,7,positive
R10299,P1466,Grocery,S301,U6083,5,Five stars. Great delivery and fast delivery.,2,False,3,2024-12-30,111,45,7,positive
R10300,P1495,Home & Kitchen,S293,U10811,4,Loved it — battery exceeded my expectations.,1,True,1,2022-09-11,60,44,7,positive
R10301,P1346,Toys,S329,U9265,1,WRONG SIZE AND BAD PACKAGING. PRICE WAS THE MAIN ISSUE.,1,False,0,2023-02-06,74,55,10,negative
R10302,P1287,Home & Kitchen,S222,U10303,1,Stopped working after a few days. Terrible price.,5,True,0,2022-07-22,19,49,8,negative
R10303,P1133,Books,S259,U10374,3,It's okay. The battery is average. Not worth the price.,5,False,10,2024-05-13,56,55,10,neutral
R10304,P1206,Books,S240,U10411,5,Very satisfied with the fit and performance. Works as expected.,2,True,0,2023-05-08,90,63,10,positive
R10305,P1207,Books,S261,U8180,4,Five stars. Great quality and fast delivery.,5,True,0,2022-04-01,52,44,7,positive
R10306,P1351,Home & Kitchen,S348,U9379,5,Good value for money. warranty is top notch.,3,False,0,2022-01-06,129,44,8,positive
R10307,P1150,Beauty,S292,U5799,5,Very satisfied with the warranty and performance. Works as expected.,4,False,2,2024-10-24,97,68,10,positive
R10308,P1460,Beauty,S346,U7749,3,It's okay. The packaging is average.,3,False,1,2022-11-10,51,36,6,neutral
R10309,P1190,Books,S306,U7134,5,Good value for money. price is top notch.,9,True,0,2024-06-25,116,41,8,positive
R10310,P1036,Books,S229,U8868,3,Decent product for the price. size is acceptable. Customer support helped.,1,False,0,2021-11-05,81,74,11,neutral
R10311,P1070,Electronics,S245,U6640,4,Loved it — fit exceeded my expectations.,2,True,0,2022-01-05,39,40,7,positive
R10312,P1398,Books,S297,U5662,4,Good value for money. warranty is top notch.,6,True,0,2022-07-15,95,44,8,positive
R10313,P1107,Home & Kitchen,S342,U11235,3,Decent product for the price. delivery is acceptable.,0,True,0,2024-06-12,80,53,8,neutral
R10314,P1222,Toys,S218,U10189,4,Loved it — material exceeded my expectations.,8,True,0,2023-02-04,97,45,7,positive
R10315,P1486,Grocery,S233,U5115,4,Five stars. Great fit and fast delivery.,2,True,0,2024-11-21,81,40,7,positive
R10316,P1449,Toys,S276,U7820,4,Very satisfied with the battery and performance. Works as expected. Packaging was neat.,2,True,0,2022-08-19,57,87,13,positive
R10317,P1233,Clothing,S218,U10962,2,Stopped working after a few days. Terrible performance.,3,False,0,2023-10-01,59,55,8,negative
R10318,P1183,Electronics,S238,U11144,3,It's okay. The size is average.,3,True,0,2021-09-26,51,31,6,neutral
R10319,P1108,Toys,S261,U11013,5,Five stars. Great quality and fast delivery.,3,False,0,2023-02-08,98,44,7,positive
R10320,P1448,Home & Kitchen,S288,U10245,5,Five stars. Great battery and fast delivery.,5,True,0,2021-02-10,90,44,7,positive
R10321,P1024,Toys,S205,U10650,3,Neither good nor bad; packaging could be better.,7,True,0,2022-02-25,81,48,8,neutral
R10322,P1355,Electronics,S337,U10617,1,Stopped working after a few days. Terrible quality.,7,True,0,2024-12-06,41,51,8,negative
R10323,P1070,Electronics,S245,U8431,4,Five stars. Great packaging and fast delivery.,3,True,0,2022-02-11,108,46,7,positive
R10324,P1311,Sports,S324,U6636,1,Bad experience — battery is subpar and delivery was late.,3,True,0,2022-03-02,66,57,10,negative
R10325,P1352,Toys,S325,U8937,2,Bad experience — fit is subpar and delivery was late. Will buy again.,1,True,0,2021-11-02,84,69,13,negative
R10326,P1486,Grocery,S233,U5737,2,Very disappointed. Poor performance and arrived damaged.,4,True,3,2022-08-30,72,56,7,negative
R10327,P1135,Clothing,S249,U8803,5,"Excellent product, great quality, highly recommend!",4,True,1,2024-10-18,76,51,6,positive
R10328,P1160,Home & Kitchen,S274,U8489,4,"Excellent product, great packaging, highly recommend!",4,True,11,2021-12-16,31,53,6,positive
R10329,P1168,Clothing,S322,U7928,1,Stopped working after a few days. Terrible warranty.,0,True,0,2023-04-01,34,52,8,negative
R10330,P1204,Clothing,S267,U8739,3,Neither good nor bad; battery could be better.,6,False,0,2021-12-08,82,46,8,neutral
R10331,P1057,Beauty,S294,U6085,4,Very satisfied with the quality and performance. Works as expected. Customer support helped.,3,True,0,2023-02-17,70,92,13,positive
R10332,P1398,Books,S297,U7937,3,It's okay. The price is average.,1,False,15,2023-09-17,113,32,6,neutral
R10333,P1471,Electronics,S327,U8998,5,LOVED IT — PACKAGING EXCEEDED MY EXPECTATIONS.,4,True,7,2024-10-20,97,46,7,positive
R10334,P1268,Books,S349,U11287,3,Decent product for the price. price is acceptable.,1,True,0,2023-12-08,64,50,8,neutral
R10335,P1352,Toys,S325,U10739,5,"Excellent product, great price, highly recommend!",2,True,0,2024-08-06,106,49,6,positive
R10336,P1197,Home & Kitchen,S309,U6217,4,Five stars. Great performance and fast delivery. Not worth the price.,5,True,0,2021-12-05,116,69,11,positive
R10337,P1038,Grocery,S279,U11155,2,Stopped working after a few days. Terrible warranty.,9,True,1,2023-02-15,87,52,8,negative
R10338,P1206,Books,S240,U11693,4,"Excellent product, great size, highly recommend!",5,False,0,2023-07-05,89,48,6,positive
R10339,P1161,Electronics,S232,U5972,5,"EXCELLENT PRODUCT, GREAT WARRANTY, HIGHLY RECOMMEND! CUSTOMER SUPPORT HELPED.",2,False,0,2024-05-22,55,77,9,positive
R10340,P1493,Grocery,S233,U10071,5,Five stars. Great battery and fast delivery.,7,True,4,2021-04-22,61,44,7,positive
R10341,P1418,Books,S275,U6826,5,Good value for money. warranty is top notch.,6,True,0,2023-07-16,67,44,8,positive
R10342,P1058,Toys,S217,U5798,4,"Excellent product, great size, highly recommend!",1,True,5,2023-12-06,49,48,6,positive
R10343,P1191,Clothing,S257,U10751,4,"Excellent product, great packaging, highly recommend!",3,True,1,2023-04-19,85,53,6,positive
R10344,P1054,Clothing,S288,U7083,5,Very satisfied with the price and performance. Works as expected.,3,True,0,2022-01-26,78,65,10,positive
R10345,P1366,Grocery,S346,U7768,3,Neither good nor bad; packaging could be better. Will buy again.,5,True,0,2023-10-30,38,64,11,neutral
R10346,P1068,Electronics,S239,U9086,1,Very disappointed. Poor quality and arrived damaged.,2,False,0,2021-12-29,78,52,7,negative
R10347,P1354,Toys,S314,U9739,4,Very satisfied with the delivery and performance. Works as expected. Packaging was neat.,2,False,0,2024-11-19,78,88,13,positive
R10348,P1390,Toys,S219,U7033,3,Neither good nor bad; battery could be better.,1,True,2,2023-04-26,72,46,8,neutral
R10349,P1308,Toys,S233,U10734,5,Good value for money. performance is top notch.,1,True,0,2024-02-08,75,47,8,positive
R10350,P1323,Clothing,S229,U6780,5,Very satisfied with the size and performance. Works as expected.,1,True,0,2024-12-25,72,64,10,positive
R10351,P1332,Books,S323,U6456,4,Five stars. Great performance and fast delivery.,3,True,0,2023-09-11,55,48,7,positive
R10352,P1298,Electronics,S213,U9674,4,Five stars. Great material and fast delivery.,3,True,1,2021-02-21,69,45,7,positive
R10353,P1195,Books,S313,U6190,4,"Excellent product, great quality, highly recommend!",3,True,27,2022-05-29,91,51,6,positive
R10354,P1074,Home & Kitchen,S323,U11876,4,Good value for money. quality is top notch.,3,True,17,2024-06-15,107,43,8,positive
